3.24,3.94,3.44,20,0.125111725, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.92,1.16,1.02,20,0.124619948, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.67,2.48,2.17,20,0.124087235, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
5.12,7.47,8.39,20,0.124062323, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.81,0.89,1,20,0.124053727, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.11,3,3.37,20,0.123031692, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.47,0.74,0.65,20,0.123022248, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.3,1.83,2.06,20,0.12301526, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.57,0.78,0.69,20,0.122933639, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.62,1,1.12,20,0.122778655, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.11,1.55,1.36,20,0.122489422, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
4.91,6.56,7.36,20,0.122308963, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.82,1.23,1.08,20,0.122224461, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.94,1.09,1.22,20,0.121941646, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.27,3.49,3.06,20,0.121832919, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.12,1.5,1.68,20,0.121787424, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.27,1.82,2.04,20,0.121710727, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.97,1.11,1.25,20,0.121630373, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.63,0.92,0.81,20,0.121548297, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.09,2.74,3.07,20,0.121218373, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
6.3,9.55,8.39,20,0.120807205, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1,1.33,1.49,20,0.119821013, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
3.79,5.27,4.65,20,0.11937993, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.59,0.8,0.7,20,0.119298597, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
3.9,5.87,5.18,20,0.118375128, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
6.93,7.73,6.82,20,0.117654008, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
3.27,4.89,4.32,20,0.117245644, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.74,1.13,1.26,20,0.116992347, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
